cloud_name,region_name,instance_type,vcpu_count,memory_gb,on_demand_price
AWS,ap-south-1,r5n.12xlarge,48,384,3.672
AWS,ap-south-1,c6g.medium,1,2,0.0213
AWS,ap-south-1,g6.8xlarge,32,128,2.41888
AWS,ap-south-1,r6a.large,2,16,0.0715
AWS,ap-south-1,g4dn.12xlarge,48,192,4.306
AWS,ap-south-1,m7i.16xlarge,64,256,3.3936
AWS,ap-south-1,m5d.8xlarge,32,128,1.952
AWS,ap-south-1,m6id.12xlarge,48,192,3.0744
AWS,ap-south-1,c6gn.16xlarge,64,128,2.768
AWS,ap-south-1,c6gd.8xlarge,32,64,0.784
AWS,ap-south-1,r7gd.2xlarge,8,64,0.352
AWS,ap-south-1,t4g.micro,2,1,0.0056
AWS,ap-south-1,d3.4xlarge,16,128,2.095
AWS,ap-south-1,m7g.medium,1,4,0.0292
AWS,ap-south-1,t4g.medium,2,4,0.0224
AWS,ap-south-1,g5.16xlarge,64,256,4.91846
AWS,ap-south-1,r6i.2xlarge,8,64,0.52
AWS,ap-south-1,c5n.xlarge,4,10,0.216
AWS,ap-south-1,m6a.12xlarge,48,192,1.3332
AWS,ap-south-1,r5a.8xlarge,32,256,1.144
AWS,ap-south-1,g4dn.16xlarge,64,256,4.791
AWS,ap-south-1,m8g.48xlarge,192,768,6.15936
AWS,ap-south-1,t3.large,2,8,0.0896
AWS,ap-south-1,gr6.8xlarge,32,256,2.93768
AWS,ap-south-1,m6idn.2xlarge,8,32,0.6786
AWS,ap-south-1,r6i.24xlarge,96,768,6.24
AWS,ap-south-1,r8g.12xlarge,48,384,1.98192
AWS,ap-south-1,m5a.xlarge,4,16,0.111
AWS,ap-south-1,r6a.8xlarge,32,256,1.144
AWS,ap-south-1,u-6tb1.56xlarge,224,6144,47.87676
AWS,ap-south-1,t4g.large,2,8,0.0448
AWS,ap-south-1,r5n.24xlarge,96,768,7.344
AWS,ap-south-1,r5d.2xlarge,8,64,0.604
AWS,ap-south-1,m6g.metal,64,256,1.6192
AWS,ap-south-1,m6idn.large,2,8,0.16965
AWS,ap-south-1,m7gd.12xlarge,48,192,1.704
AWS,ap-south-1,c6a.8xlarge,32,64,0.748
AWS,ap-south-1,i3en.12xlarge,48,384,6.168
AWS,ap-south-1,is4gen.2xlarge,8,48,1.31
AWS,ap-south-1,r6i.16xlarge,64,512,4.16
AWS,ap-south-1,c6in.xlarge,4,8,0.2268
AWS,ap-south-1,c6in.4xlarge,16,32,0.9072
AWS,ap-south-1,m5a.16xlarge,64,256,1.778
AWS,ap-south-1,c8g.metal-24xl,96,192,2.59104
AWS,ap-south-1,r7i.16xlarge,64,512,4.368
AWS,ap-south-1,r6i.32xlarge,128,1024,8.32
AWS,ap-south-1,r6id.24xlarge,96,768,7.6128
AWS,ap-south-1,r4.8xlarge,32,244,2.192
AWS,ap-south-1,r6i.large,2,16,0.13
AWS,ap-south-1,x2iedn.24xlarge,96,3072,20.643
AWS,ap-south-1,r6g.metal,64,512,2.08
AWS,ap-south-1,r5ad.4xlarge,16,128,0.664
AWS,ap-south-1,r7g.12xlarge,48,384,1.8019
AWS,ap-south-1,m5.4xlarge,16,64,0.808
AWS,ap-south-1,t4g.small,2,2,0.0112
AWS,ap-south-1,c6gd.4xlarge,16,32,0.392
AWS,ap-south-1,r6a.xlarge,4,32,0.143
AWS,ap-south-1,m6i.16xlarge,64,256,3.232
AWS,ap-south-1,r5ad.12xlarge,48,384,1.993
AWS,ap-south-1,c6i.metal,128,256,5.44
AWS,ap-south-1,m6gd.4xlarge,16,64,0.4832
AWS,ap-south-1,c4.8xlarge,36,60,1.6
AWS,ap-south-1,m6i.24xlarge,96,384,4.848
AWS,ap-south-1,c8g.large,2,4,0.05398
AWS,ap-south-1,r5ad.16xlarge,64,512,2.658
AWS,ap-south-1,m7gd.8xlarge,32,128,1.136
AWS,ap-south-1,r6a.metal,192,1536,6.864
AWS,ap-south-1,x1.32xlarge,128,1952,13.762
AWS,ap-south-1,i3.metal,72,512,5.664
AWS,ap-south-1,i3.2xlarge,8,61,0.708
AWS,ap-south-1,is4gen.medium,1,6,0.16375
AWS,ap-south-1,c7g.4xlarge,16,32,0.3926
AWS,ap-south-1,c5.24xlarge,96,192,4.08
AWS,ap-south-1,c5a.8xlarge,32,64,0.752
AWS,ap-south-1,m6idn.4xlarge,16,64,1.3572
AWS,ap-south-1,i3.8xlarge,32,244,2.832
AWS,ap-south-1,r7gd.4xlarge,16,128,0.704
AWS,ap-south-1,t4g.2xlarge,8,32,0.1792
AWS,ap-south-1,c5d.xlarge,4,8,0.198
AWS,ap-south-1,m6g.8xlarge,32,128,0.8096
AWS,ap-south-1,m8g.4xlarge,16,64,0.51328
AWS,ap-south-1,c7i.2xlarge,8,16,0.357
AWS,ap-south-1,r5n.2xlarge,8,64,0.612
AWS,ap-south-1,c8g.4xlarge,16,32,0.43184
AWS,ap-south-1,m6in.xlarge,4,16,0.29016
AWS,ap-south-1,r6g.large,2,16,0.065
AWS,ap-south-1,c8g.metal-48xl,192,384,5.18208
AWS,ap-south-1,c7gd.4xlarge,16,32,0.4608
AWS,ap-south-1,m8g.24xlarge,96,384,3.07968
AWS,ap-south-1,p2.xlarge,4,61,1.718
AWS,ap-south-1,g4dn.metal,96,384,8.612
AWS,ap-south-1,r5.2xlarge,8,64,0.52
AWS,ap-south-1,c6a.4xlarge,16,32,0.374
AWS,ap-south-1,c5a.4xlarge,16,32,0.376
AWS,ap-south-1,r5a.large,2,16,0.072
AWS,ap-south-1,g5.4xlarge,16,64,1.95009
AWS,ap-south-1,c5.large,2,4,0.085
AWS,ap-south-1,i3en.6xlarge,24,192,3.084
AWS,ap-south-1,z1d.3xlarge,12,96,1.176
AWS,ap-south-1,m7g.metal,64,256,1.8662
AWS,ap-south-1,m5a.8xlarge,32,128,0.889
AWS,ap-south-1,m6idn.xlarge,4,16,0.3393
AWS,ap-south-1,r6a.2xlarge,8,64,0.286
AWS,ap-south-1,m7gd.16xlarge,64,256,2.272
AWS,ap-south-1,p4d.24xlarge,96,1152,39.32
AWS,ap-south-1,c5d.large,2,4,0.099
AWS,ap-south-1,m4.large,2,8,0.105
AWS,ap-south-1,r6i.12xlarge,48,384,3.12
AWS,ap-south-1,m6in.16xlarge,64,256,4.64256
AWS,ap-south-1,p5.48xlarge,192,2048,117.984
AWS,ap-south-1,c6a.2xlarge,8,16,0.187
AWS,ap-south-1,t3a.nano,2,0,0.0031
AWS,ap-south-1,i3.large,2,15,0.177
AWS,ap-south-1,r6g.8xlarge,32,256,1.04
AWS,ap-south-1,r5d.8xlarge,32,256,2.416
AWS,ap-south-1,m7i-flex.2xlarge,8,32,0.403
AWS,ap-south-1,z1d.6xlarge,24,192,2.352
AWS,ap-south-1,x2idn.24xlarge,96,1536,10.3215
AWS,ap-south-1,m8g.metal-48xl,192,768,6.15936
AWS,ap-south-1,c5a.2xlarge,8,16,0.188
AWS,ap-south-1,c6a.32xlarge,128,256,2.992
AWS,ap-south-1,c6in.32xlarge,128,256,7.2576
AWS,ap-south-1,c6in.large,2,4,0.1134
AWS,ap-south-1,m7i.xlarge,4,16,0.2121
AWS,ap-south-1,inf2.24xlarge,96,384,8.43782
AWS,ap-south-1,m8g.large,2,8,0.06416
AWS,ap-south-1,t2.2xlarge,8,32,0.3968
AWS,ap-south-1,c7g.12xlarge,48,96,1.1779
AWS,ap-south-1,t3a.2xlarge,8,32,0.1971
AWS,ap-south-1,c6gn.8xlarge,32,64,1.384
AWS,ap-south-1,t2.large,2,8,0.0992
AWS,ap-south-1,m5ad.16xlarge,64,256,2.147
AWS,ap-south-1,c4.2xlarge,8,15,0.4
AWS,ap-south-1,r5n.4xlarge,16,128,1.224
AWS,ap-south-1,m7i-flex.4xlarge,16,64,0.806
AWS,ap-south-1,c6i.large,2,4,0.085
AWS,ap-south-1,m7i.large,2,8,0.10605
AWS,ap-south-1,r7g.medium,1,8,0.0375
AWS,ap-south-1,m6id.2xlarge,8,32,0.5124
AWS,ca-central-1,c5n.4xlarge,16,42,0.944
AWS,ca-central-1,r5a.4xlarge,16,128,0.992
AWS,ca-central-1,r5d.xlarge,4,32,0.316
AWS,ca-central-1,r5.4xlarge,16,128,1.104
AWS,ca-central-1,c7i.large,2,4,0.09765
AWS,ca-central-1,c7i-flex.4xlarge,16,32,0.74214
AWS,ca-central-1,r7g.metal,64,512,3.7536
AWS,ca-central-1,m5ad.12xlarge,48,192,2.76
AWS,ca-central-1,c7i-flex.12xlarge,48,96,2.22642
AWS,ca-central-1,x1.16xlarge,64,976,7.336
AWS,ca-central-1,c7gd.medium,1,2,0.0501
AWS,ca-central-1,r5.8xlarge,32,256,2.208
AWS,ca-central-1,r7g.12xlarge,48,384,2.8152
AWS,ca-central-1,x1.32xlarge,128,1952,14.672
AWS,ca-central-1,g4ad.8xlarge,32,128,1.936
AWS,ca-central-1,c6g.medium,1,2,0.0372
AWS,ca-central-1,c6gd.4xlarge,16,32,0.6784
AWS,ca-central-1,g4ad.2xlarge,8,32,0.60421
AWS,ca-central-1,r6a.12xlarge,48,384,2.9808
AWS,ca-central-1,g3.8xlarge,32,244,2.832
AWS,ca-central-1,m5.16xlarge,64,256,3.424
AWS,ca-central-1,m7g.2xlarge,8,32,0.3638
AWS,ca-central-1,c5n.xlarge,4,10,0.236
AWS,ca-central-1,m6id.xlarge,4,16,0.2646
AWS,ca-central-1,p3.8xlarge,32,244,13.464
AWS,ca-central-1,t3.large,2,8,0.0928
AWS,ca-central-1,m6in.large,2,8,0.15518
AWS,ca-central-1,t3a.large,2,8,0.0835
AWS,ca-central-1,t2.large,2,8,0.1024
AWS,ca-central-1,m6gd.xlarge,4,16,0.2016
AWS,ca-central-1,g4dn.metal,96,384,8.687
AWS,ca-central-1,t4g.nano,2,0,0.0046
AWS,ca-central-1,m6a.16xlarge,64,256,3.0816
AWS,ca-central-1,g3.4xlarge,16,122,1.416
AWS,ca-central-1,c7i.48xlarge,192,384,9.3744
AWS,ca-central-1,m7g.metal,64,256,2.9107
AWS,ca-central-1,c6gn.12xlarge,48,96,2.2704
AWS,ca-central-1,r5n.12xlarge,48,384,3.912
AWS,ca-central-1,m5.8xlarge,32,128,1.712
AWS,ca-central-1,inf1.xlarge,4,8,0.254
AWS,ca-central-1,i3.xlarge,4,30,0.344
AWS,ca-central-1,i4i.metal,128,1024,12.109
AWS,ca-central-1,r5a.2xlarge,8,64,0.496
AWS,ca-central-1,c6i.2xlarge,8,16,0.372
AWS,ca-central-1,x2iedn.2xlarge,8,256,1.834
AWS,ca-central-1,u-6tb1.112xlarge,448,6144,59.8
AWS,ca-central-1,c7gd.8xlarge,32,64,1.6026
AWS,ca-central-1,m7g.large,2,8,0.091
AWS,ca-central-1,r5b.4xlarge,16,128,1.304
AWS,ca-central-1,t4g.micro,2,1,0.0092
AWS,ca-central-1,i4i.8xlarge,32,256,3.027
AWS,ca-central-1,r5d.4xlarge,16,128,1.264
AWS,ca-central-1,c5.metal,96,192,4.464
AWS,ca-central-1,r6a.48xlarge,192,1536,11.9232
AWS,ca-central-1,t4g.small,2,2,0.0184
AWS,ca-central-1,t2.2xlarge,8,32,0.4096
AWS,ca-central-1,g4dn.4xlarge,16,64,1.337
AWS,ca-central-1,r5.16xlarge,64,512,4.416
AWS,ca-central-1,g5.8xlarge,32,128,2.71811
AWS,ca-central-1,m6i.16xlarge,64,256,3.424
AWS,ca-central-1,m6idn.32xlarge,128,512,11.14752
AWS,ca-central-1,m6i.large,2,8,0.107
AWS,ca-central-1,m5d.16xlarge,64,256,4.032
AWS,ca-central-1,m6gd.large,2,8,0.1008
AWS,ca-central-1,t2.micro,1,1,0.0128
AWS,ca-central-1,t3.small,2,2,0.0232
AWS,ca-central-1,r6i.24xlarge,96,768,6.624
AWS,ca-central-1,m6i.8xlarge,32,128,1.712
AWS,ca-central-1,c5a.xlarge,4,8,0.168
AWS,ca-central-1,c6id.24xlarge,96,192,5.3424
AWS,ca-central-1,r7i.8xlarge,32,256,2.3184
AWS,ca-central-1,c7g.metal,64,128,2.5299
AWS,ca-central-1,r6g.metal,64,512,3.5328
AWS,ca-central-1,r6gd.12xlarge,48,384,3.0336
AWS,ca-central-1,m6idn.16xlarge,64,256,5.57376
AWS,ca-central-1,u-3tb1.56xlarge,224,3072,29.9
AWS,ca-central-1,g5.24xlarge,96,384,9.04259
AWS,ca-central-1,r5ad.24xlarge,96,768,6.912
AWS,ca-central-1,i4i.2xlarge,8,64,0.757
AWS,ca-central-1,m6idn.2xlarge,8,32,0.69672
AWS,ca-central-1,c6gn.8xlarge,32,64,1.5136
AWS,ca-central-1,c7gd.16xlarge,64,128,3.2051
AWS,ca-central-1,inf1.24xlarge,96,192,5.26
AWS,ca-central-1,x2iedn.xlarge,4,128,0.917
AWS,ca-central-1,x2iedn.4xlarge,16,512,3.668
AWS,ca-central-1,r5ad.12xlarge,48,384,3.456
AWS,ca-central-1,i4g.large,2,16,0.1702
AWS,ca-central-1,r6a.24xlarge,96,768,5.9616
AWS,ca-central-1,p3.16xlarge,64,488,26.928
AWS,ca-central-1,is4gen.xlarge,4,24,0.6375
AWS,ca-central-1,m6id.large,2,8,0.1323
AWS,ca-central-1,m6id.4xlarge,16,64,1.0584
AWS,ca-central-1,c6in.2xlarge,8,16,0.4956
AWS,ca-central-1,r6g.medium,1,8,0.0552
AWS,ca-central-1,m6a.4xlarge,16,64,0.7704
AWS,ca-central-1,m6i.xlarge,4,16,0.214
AWS,ca-central-1,r4.16xlarge,64,488,4.672
AWS,ca-central-1,c6a.4xlarge,16,32,0.6696
AWS,ca-central-1,r6gd.metal,64,512,4.0448
AWS,ca-central-1,c5d.xlarge,4,8,0.212
AWS,ca-central-1,r5d.12xlarge,48,384,3.792
AWS,ca-central-1,m7g.8xlarge,32,128,1.4554
AWS,ca-central-1,c5.xlarge,4,8,0.186
AWS,ca-central-1,c7gd.2xlarge,8,16,0.4006
AWS,ca-central-1,r5d.2xlarge,8,64,0.632
AWS,ca-central-1,r6g.8xlarge,32,256,1.7664
AWS,ca-central-1,c7g.4xlarge,16,32,0.6325
AWS,ca-central-1,g6.16xlarge,64,256,3.7716
AWS,ca-central-1,r6i.32xlarge,128,1024,8.832
AWS,ca-central-1,c5d.9xlarge,36,72,1.908
AWS,ca-central-1,c6in.8xlarge,32,64,1.9824
AWS,ca-central-1,r6a.16xlarge,64,512,3.9744
AWS,ca-central-1,is4gen.8xlarge,32,192,5.1
AWS,ca-central-1,m4.4xlarge,16,64,0.888
AWS,ca-central-1,r6g.4xlarge,16,128,0.8832
AWS,ca-central-1,r5d.24xlarge,96,768,7.584
AWS,ca-central-1,c6g.8xlarge,32,64,1.1904
AWS,ca-central-1,c7g.2xlarge,8,16,0.3162
AWS,ca-central-1,r5b.12xlarge,48,384,3.912
AWS,ca-central-1,r6i.xlarge,4,32,0.276
AWS,ca-central-1,m5a.large,2,8,0.096
AWS,ca-central-1,m4.10xlarge,40,160,2.22
AWS,ca-central-1,c6a.large,2,4,0.0837
AWS,ca-central-1,m6idn.metal,128,512,11.14752
AWS,ca-central-1,c7i-flex.xlarge,4,8,0.18554
AWS,ca-central-1,m6a.large,2,8,0.0963
AWS,ca-central-1,m6i.metal,128,512,6.848
AWS,ca-central-1,c6a.32xlarge,128,256,5.3568
AWS,ca-central-1,i3en.12xlarge,48,384,6
AWS,ca-central-1,m5ad.4xlarge,16,64,0.92
AWS,ca-central-1,m7i-flex.2xlarge,8,32,0.42692
AWS,ca-central-1,c6gn.large,2,4,0.0946
AWS,ca-central-1,c5d.2xlarge,8,16,0.424
AWS,ca-central-1,r6a.large,2,16,0.1242
AWS,ca-central-1,c7g.16xlarge,64,128,2.5299
AWS,ca-central-1,r5.metal,96,768,6.624
AWS,ca-central-1,m6in.4xlarge,16,64,1.24144
AWS,ca-central-1,i4i.24xlarge,96,768,9.0816
AWS,ca-central-1,c6a.8xlarge,32,64,1.3392
AWS,ca-central-1,r7g.4xlarge,16,128,0.9384
AWS,ca-central-1,r5ad.8xlarge,32,256,2.304
AWS,ca-central-1,m6id.metal,128,512,8.4672
AWS,ca-central-1,t3.xlarge,4,16,0.1856
AWS,ca-central-1,i4i.large,2,16,0.189
AWS,ca-central-1,is4gen.medium,1,6,0.15938
AWS,ca-central-1,m6gd.4xlarge,16,64,0.8064
AWS,ca-central-1,r7i.4xlarge,16,128,1.1592
AWS,ca-central-1,m6a.32xlarge,128,512,6.1632
AWS,ca-central-1,c6i.4xlarge,16,32,0.744
AWS,ca-central-1,m6in.24xlarge,96,384,7.44864
AWS,ca-central-1,c7i.4xlarge,16,32,0.7812
AWS,ca-central-1,r4.2xlarge,8,61,0.584
AWS,ca-central-1,r5n.metal,96,768,7.824
AWS,ca-central-1,c6a.xlarge,4,8,0.1674
AWS,ca-central-1,m5ad.8xlarge,32,128,1.84
AWS,ca-central-1,m7i-flex.12xlarge,48,192,2.56152
AWS,ca-central-1,m6idn.8xlarge,32,128,2.78688
AWS,ca-central-1,r6g.12xlarge,48,384,2.6496
AWS,ca-central-1,g4ad.4xlarge,16,64,0.968
AWS,ca-central-1,c5.18xlarge,72,144,3.348
AWS,ca-central-1,r6i.4xlarge,16,128,1.104
AWS,ca-central-1,c6gd.16xlarge,64,128,2.7136
AWS,ca-central-1,m6g.4xlarge,16,64,0.6848
AWS,ca-central-1,c7gd.large,2,4,0.1002
AWS,ca-central-1,m5a.12xlarge,48,192,2.304
AWS,ca-central-1,m5.large,2,8,0.107
AWS,ca-central-1,r5n.large,2,16,0.163
AWS,ca-central-1,i4g.8xlarge,32,256,2.72319
AWS,ca-central-1,m4.16xlarge,64,256,3.552
AWS,ca-central-1,r5a.large,2,16,0.124
AWS,ca-central-1,p3.2xlarge,8,61,3.366
AWS,ca-central-1,c5d.large,2,4,0.106
AWS,ca-central-1,t3a.small,2,2,0.0209
AWS,ca-central-1,m6gd.8xlarge,32,128,1.6128
AWS,ca-central-1,r5n.2xlarge,8,64,0.652
AWS,ca-central-1,r6a.4xlarge,16,128,0.9936
AWS,ca-central-1,r5b.8xlarge,32,256,2.608
AWS,ca-central-1,c6a.16xlarge,64,128,2.6784
AWS,ca-central-1,r6g.16xlarge,64,512,3.5328
AWS,ca-central-1,r7g.xlarge,4,32,0.2346
AWS,ca-central-1,m5a.4xlarge,16,64,0.768
AWS,ca-central-1,r5b.xlarge,4,32,0.326
AWS,ca-central-1,c6i.12xlarge,48,96,2.232
AWS,ca-central-1,c6i.32xlarge,128,256,5.952
AWS,ca-central-1,r7g.medium,1,8,0.0587
AWS,ca-central-1,g4ad.16xlarge,64,256,3.872
AWS,ca-central-1,x2idn.32xlarge,128,2048,14.672
AWS,ca-central-1,g5.48xlarge,192,768,18.08518
AWS,ca-central-1,c5.4xlarge,16,32,0.744
AWS,ca-central-1,m6g.xlarge,4,16,0.1712
AWS,ca-central-1,im4gn.2xlarge,8,32,0.80221
AWS,ca-central-1,c6gn.4xlarge,16,32,0.7568
AWS,ca-central-1,m6in.16xlarge,64,256,4.96576
AWS,ca-central-1,m6gd.medium,1,4,0.0504
AWS,ca-central-1,m4.xlarge,4,16,0.222
AWS,ca-central-1,c6g.large,2,4,0.0744
AWS,ca-central-1,is4gen.4xlarge,16,96,2.55
AWS,ca-central-1,m7i.12xlarge,48,192,2.6964
AWS,ca-central-1,c6id.2xlarge,8,16,0.4452
AWS,ca-central-1,is4gen.2xlarge,8,48,1.275
AWS,ca-central-1,r5n.xlarge,4,32,0.326
AWS,ca-central-1,r6a.32xlarge,128,1024,7.9488
AWS,ca-central-1,r5a.8xlarge,32,256,1.984
AWS,ca-central-1,r5n.4xlarge,16,128,1.304
AWS,ca-central-1,m7i.metal-48xl,192,768,10.7856
AWS,ca-central-1,m5ad.xlarge,4,16,0.23
AWS,ca-central-1,m5d.12xlarge,48,192,3.024
AWS,ca-central-1,c4.large,2,3,0.11
AWS,ca-central-1,m6a.xlarge,4,16,0.1926
AWS,ca-central-1,g4dn.8xlarge,32,128,2.416
AWS,ca-central-1,c5a.2xlarge,8,16,0.336
AWS,ca-central-1,c5d.18xlarge,72,144,3.816
AWS,ca-central-1,t3a.2xlarge,8,32,0.3341
AWS,ca-central-1,i3en.large,2,16,0.25
AWS,ca-central-1,r6g.large,2,16,0.1104
AWS,ca-central-1,r5.xlarge,4,32,0.276
AWS,ca-central-1,g4ad.xlarge,4,16,0.42263
AWS,ca-central-1,c6gd.2xlarge,8,16,0.3392
AWS,ca-central-1,c7i.8xlarge,32,64,1.5624
AWS,ca-central-1,m6id.12xlarge,48,192,3.1752
AWS,ca-central-1,c6id.8xlarge,32,64,1.7808
AWS,ca-central-1,c4.2xlarge,8,15,0.438
AWS,ca-central-1,d3.2xlarge,8,64,1.1
AWS,ca-central-1,c5.large,2,4,0.093
AWS,ca-central-1,c6g.16xlarge,64,128,2.3808
AWS,ca-central-1,r5b.24xlarge,96,768,7.824
AWS,ca-central-1,c6gd.metal,64,128,2.7136
AWS,ca-central-1,r4.4xlarge,16,122,1.168
AWS,ca-central-1,m6g.12xlarge,48,192,2.0544
AWS,ca-central-1,m6in.12xlarge,48,192,3.72432
AWS,ca-central-1,m7i.large,2,8,0.11235
AWS,ca-central-1,m5d.24xlarge,96,384,6.048
AWS,ca-central-1,m7i-flex.large,2,8,0.10673
AWS,ca-central-1,r5a.24xlarge,96,768,5.952
AWS,ca-central-1,m6i.2xlarge,8,32,0.428
AWS,ca-central-1,r6gd.2xlarge,8,64,0.5056
AWS,ca-central-1,r5ad.2xlarge,8,64,0.576
AWS,ca-central-1,t4g.xlarge,4,16,0.1472
AWS,ca-central-1,m7g.16xlarge,64,256,2.9107
AWS,ca-central-1,inf1.6xlarge,24,48,1.315
AWS,ca-central-1,c7i-flex.2xlarge,8,16,0.37107
AWS,ca-central-1,gr6.4xlarge,16,128,1.709
AWS,ca-central-1,r7i.2xlarge,8,64,0.5796
AWS,ca-central-1,x2idn.metal,128,2048,14.672
AWS,ca-central-1,m7i-flex.8xlarge,32,128,1.70768
AWS,ca-central-1,r6gd.xlarge,4,32,0.2528
AWS,ca-central-1,c5.24xlarge,96,192,4.464
AWS,ca-central-1,r6gd.8xlarge,32,256,2.0224
AWS,ca-central-1,c6id.xlarge,4,8,0.2226
AWS,ca-central-1,m7i.xlarge,4,16,0.2247
AWS,ca-central-1,x1e.4xlarge,16,488,3.667
AWS,ca-central-1,r7i.24xlarge,96,768,6.9552
AWS,ca-central-1,i3en.3xlarge,12,96,1.5
AWS,ca-central-1,t3.micro,2,1,0.0116
AWS,ca-central-1,c6i.xlarge,4,8,0.186
AWS,ca-central-1,m6id.16xlarge,64,256,4.2336
AWS,ca-central-1,m6gd.12xlarge,48,192,2.4192
AWS,ca-central-1,d3.xlarge,4,32,0.55
AWS,ca-central-1,c7i-flex.8xlarge,32,64,1.48428
AWS,ca-central-1,m6i.4xlarge,16,64,0.856
AWS,ca-central-1,m7i-flex.4xlarge,16,64,0.85384
AWS,ca-central-1,t4g.medium,2,4,0.0368
AWS,ca-central-1,x1e.8xlarge,32,976,7.334
AWS,ca-central-1,m6id.8xlarge,32,128,2.1168
AWS,ca-central-1,m5.4xlarge,16,64,0.856
AWS,ca-central-1,g6.xlarge,4,16,0.8936
AWS,ca-central-1,r5d.large,2,16,0.158
AWS,ca-central-1,c5a.24xlarge,96,192,4.032
AWS,ca-central-1,c5d.metal,96,192,5.088
AWS,ca-central-1,t3.medium,2,4,0.0464
AWS,ca-central-1,x1e.16xlarge,64,1952,14.669
AWS,ca-central-1,r5d.16xlarge,64,512,5.056
AWS,ca-central-1,g5.2xlarge,8,32,1.34573
AWS,ca-central-1,m5.24xlarge,96,384,5.136
AWS,ca-central-1,g6.24xlarge,96,384,7.41173
AWS,ca-central-1,r6i.12xlarge,48,384,3.312
AWS,ca-central-1,g6.2xlarge,8,32,1.08547
AWS,ca-central-1,c7i.metal-24xl,96,192,4.6872
AWS,ca-central-1,m5d.4xlarge,16,64,1.008
AWS,ca-central-1,i3en.24xlarge,96,768,12
AWS,ca-central-1,r7i.16xlarge,64,512,4.6368
AWS,ca-central-1,g4dn.12xlarge,48,192,4.343
AWS,ca-central-1,r4.xlarge,4,30,0.292
AWS,ca-central-1,m6g.large,2,8,0.0856
AWS,ca-central-1,im4gn.8xlarge,32,128,3.20883
AWS,ca-central-1,m6g.metal,64,256,2.7392
AWS,ca-central-1,m6a.8xlarge,32,128,1.5408
AWS,ca-central-1,r6i.metal,128,1024,8.832
AWS,ca-central-1,i3en.2xlarge,8,64,1
AWS,ca-central-1,g5.16xlarge,64,256,4.54794
AWS,ca-central-1,g5.12xlarge,48,192,6.29784
AWS,ca-central-1,m6in.xlarge,4,16,0.31036
AWS,ca-central-1,g6.48xlarge,192,768,14.82346
AWS,ca-central-1,c5a.large,2,4,0.084
AWS,ca-central-1,c6gd.large,2,4,0.0848
AWS,ca-central-1,m7i.8xlarge,32,128,1.7976
AWS,ca-central-1,r6g.xlarge,4,32,0.2208
AWS,ca-central-1,r5a.xlarge,4,32,0.248
AWS,ca-central-1,r5a.16xlarge,64,512,3.968
AWS,ca-central-1,r5b.2xlarge,8,64,0.652
AWS,ca-central-1,m6g.medium,1,4,0.0428
AWS,ca-central-1,x1e.2xlarge,8,244,1.834
AWS,ca-central-1,i3.4xlarge,16,122,1.376
AWS,ca-central-1,m5d.metal,96,384,6.048
AWS,ca-central-1,m6g.16xlarge,64,256,2.7392
AWS,ca-central-1,c6id.4xlarge,16,32,0.8904
AWS,ca-central-1,r6i.2xlarge,8,64,0.552
AWS,ca-central-1,i4g.4xlarge,16,128,1.36159
AWS,ca-central-1,c6id.16xlarge,64,128,3.5616
AWS,ca-central-1,c6g.metal,64,128,2.3808
AWS,ca-central-1,r7i.xlarge,4,32,0.2898
AWS,ca-central-1,c6gd.8xlarge,32,64,1.3568
AWS,ca-central-1,i3en.xlarge,4,32,0.5
AWS,ca-central-1,c6in.large,2,4,0.1239
AWS,ca-central-1,r6a.xlarge,4,32,0.2484
AWS,ca-central-1,c6in.16xlarge,64,128,3.9648
AWS,ca-central-1,m6in.8xlarge,32,128,2.48288
AWS,ca-central-1,c6g.4xlarge,16,32,0.5952
AWS,ca-central-1,m7i.metal-24xl,96,384,5.3928
AWS,ca-central-1,m4.2xlarge,8,32,0.444
AWS,ca-central-1,u-6tb1.56xlarge,224,6144,50.82333
AWS,ca-central-1,m6a.48xlarge,192,768,9.2448
AWS,ca-central-1,r6gd.medium,1,8,0.0632
AWS,ca-central-1,is4gen.large,2,12,0.31875
AWS,ca-central-1,c5n.9xlarge,36,96,2.124
AWS,ca-central-1,x1e.xlarge,4,122,0.917
AWS,ca-central-1,r7i.metal-24xl,96,768,6.9552
AWS,ca-central-1,m5a.8xlarge,32,128,1.536
AWS,ca-central-1,c5.2xlarge,8,16,0.372
AWS,ca-central-1,r5.24xlarge,96,768,6.624
AWS,ca-central-1,m5a.16xlarge,64,256,3.072
AWS,ca-central-1,m6idn.4xlarge,16,64,1.39344
AWS,ca-central-1,c6a.24xlarge,96,192,4.0176
AWS,ca-central-1,p4d.24xlarge,96,1152,37.69
AWS,ca-central-1,i3en.metal,96,768,12
AWS,ca-central-1,c6gd.xlarge,4,8,0.1696
AWS,ca-central-1,c5.12xlarge,48,96,2.232
AWS,ca-central-1,m6in.metal,128,512,9.93152
AWS,ca-central-1,m7i-flex.16xlarge,64,256,3.41536
AWS,ca-central-1,m6idn.large,2,8,0.17418
AWS,ca-central-1,c7g.medium,1,2,0.0395
AWS,ca-central-1,i4i.16xlarge,64,512,6.054
AWS,ca-central-1,r6a.metal,192,1536,11.9232
AWS,ca-central-1,im4gn.large,2,8,0.20055
AWS,ca-central-1,m6gd.2xlarge,8,32,0.4032
AWS,ca-central-1,g6.4xlarge,16,64,1.4692
